1312,,40000,Income,1,2015-09-24 13:04:01 UTC,2015-12-01 22:37:22 UTC,0
2374,1,62860,Stationery,0,2015-12-18 02:04:27 UTC,2015-12-18 02:04:27 UTC,34
2375,1,62870,Waste Removal,0,2015-12-18 02:04:27 UTC,2015-12-18 02:04:27 UTC,34
2376,1,62880,Telephone Expenses,0,2015-12-18 02:04:27 UTC,2015-12-31 00:40:37 UTC,34
2377,,63200,Insurance,1,2015-12-18 02:04:27 UTC,2015-12-18 02:04:27 UTC,34
2378,,63600,Interest,1,2015-12-18 02:04:27 UTC,2016-01-08 12:52:53 UTC,34
2379,,64000,Legal and accounting,1,2015-12-18 02:04:27 UTC,2016-01-08 14:29:34 UTC,34
2380,1,64010,Accounting/Bookeeping Fees,0,2015-12-18 02:04:27 UTC,2015-12-18 02:04:27 UTC,34
2381,,64400,Motor vehicle,1,2015-12-18 02:04:27 UTC,2016-01-08 14:29:34 UTC,34
2382,1,64410,Parking Expenses,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2383,1,64420,Tolls Expenses,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2384,1,64430,Motor Vehicle Registration,0,2015-12-18 02:04:28 UTC,2015-12-31 00:40:37 UTC,34
2385,1,64440,Motor Vehicle Insurance,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2386,1,64450,Motor Vehicle Fuel/Oil,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2387,1,64460,Motor Vehicle Maintenance,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2388,,64800,Power,1,2015-12-18 02:04:28 UTC,2016-01-08 14:29:34 UTC,34
2389,1,64810,Electricity Expenses,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2390,1,64820,Gas Expenses,0,2015-12-18 02:04:28 UTC,2015-12-18 02:04:28 UTC,34
2391,,65200,Rent and rates,1,2015-12-18 02:04:29 UTC,2015-12-18 02:04:29 UTC,34
2392,0,65210,Rent expenses,0,2015-12-18 02:04:29 UTC,2015-12-18 02:04:29 UTC,34
2393,,65600,Repairs and maintenance,1,2015-12-18 02:04:29 UTC,2015-12-18 02:04:29 UTC,34
2394,,66000,Salary and wages,1,2015-12-18 02:04:29 UTC,2015-12-18 02:04:29 UTC,34
2395,0,66010,Wages +ACY- Salaries Expenses,0,2015-12-18 02:04:29 UTC,2015-12-18 02:04:29 UTC,34
2405,0,66011,T.Smith salary to pay,0,2015-12-24 09:32:43 UTC,2015-12-24 09:32:43 UTC,34
2406,0,66012,T.Smith tax to pay,0,2015-12-24 09:32:43 UTC,2015-12-24 09:32:43 UTC,34
2407,0,66013,T.Smith acc to pay,0,2015-12-24 09:32:43 UTC,2015-12-24 09:32:43 UTC,34
2408,0,66014,T.Smith student loan to pay,0,2015-12-24 09:32:44 UTC,2015-12-24 09:32:44 UTC,34
2409,0,66015,T.Smith KiwiSaver to pay,0,2015-12-24 09:32:44 UTC,2015-12-24 09:32:44 UTC,34
2396,,66400,Contractors,1,2015-12-18 02:04:29 UTC,2016-01-08 14:29:34 UTC,34
2397,1,66410,Payment to contractors,0,2015-12-18 02:04:29 UTC,2015-12-18 02:04:29 UTC,34
2398,,66800,Travel and accommodation,1,2015-12-18 02:04:30 UTC,2015-12-18 02:04:30 UTC,34
2399,,67200,Other expenses,1,2015-12-18 02:04:30 UTC,2016-01-08 14:29:34 UTC,34
2400,1,67210,Materials,0,2015-12-18 02:04:30 UTC,2015-12-18 02:04:30 UTC,34
2401,1,67220,Tools,0,2015-12-18 02:04:30 UTC,2015-12-18 02:04:30 UTC,34
2410,,40000,Income,1,2016-01-01 08:49:24 UTC,2016-01-01 08:49:24 UTC,35
2461,1,40800,Service income,1,2016-01-01 08:49:31 UTC,2016-01-08 14:29:37 UTC,35
2463,1,40810,National Personnel,0,2016-01-01 09:36:53 UTC,2016-01-07 04:04:18 UTC,35
2464,1,40820,Build Smart,0,2016-01-01 09:37:42 UTC,2016-01-07 04:04:18 UTC,35
2465,1,40830,On site projects,0,2016-01-01 09:44:41 UTC,2016-01-07 04:04:18 UTC,35
2411,1,41110,Service income,0,2016-01-01 08:49:24 UTC,2016-01-01 08:49:24 UTC,35
2462,0,42000,Wages +Salaries Income,1,2016-01-01 08:49:31 UTC,2016-01-01 08:49:31 UTC,35
2412,0,42110,Wages received,0,2016-01-01 08:49:24 UTC,2016-01-01 08:49:24 UTC,35
2413,,60000,Expenses,1,2016-01-01 08:49:24 UTC,2016-01-01 08:49:24 UTC,35
2414,,60400,Accident compensation levies paid to ACC,1,2016-01-01 08:49:24 UTC,2016-01-08 14:29:35 UTC,35
2415,1,60410,ACC Expenses,0,2016-01-01 08:49:24 UTC,2016-01-01 08:49:24 UTC,35
2416,,60800,Advertising,1,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2417,1,60810,Advertising +ACY- Marketing,0,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2418,,61200,Bad debts,1,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2419,,61600,Communication,1,2016-01-01 08:49:25 UTC,2016-01-08 14:29:35 UTC,35
2460,1,61600,Communication,1,2016-01-01 08:49:31 UTC,2016-01-08 14:29:37 UTC,35
2420,1,61610,Mobile Phone Expenses,0,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2421,,62000,Depreciation,1,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2422,0,62010,Motor Vehicle Depreciation,0,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2423,,62400,Entertainment,1,2016-01-01 08:49:25 UTC,2016-01-08 14:29:35 UTC,35
2424,1,62410,Entertainment 50+ACU-,0,2016-01-01 08:49:25 UTC,2016-01-01 08:49:25 UTC,35
2425,1,62420,Entertainment 100+ACU-,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2426,,62800,Home office,1,2016-01-01 08:49:26 UTC,2016-01-08 14:29:36 UTC,35
2427,1,62810,Cleaning Expenses,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2428,1,62820,Computer Expenses,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2429,1,62830,Council Rates,0,2016-01-01 08:49:26 UTC,2016-01-07 04:04:18 UTC,35
2430,0,62840,Mortgage expenses,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2431,1,62850,Water Expenses,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2432,1,62860,Stationery,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2433,1,62870,Waste Removal,0,2016-01-01 08:49:26 UTC,2016-01-01 08:49:26 UTC,35
2434,1,62880,Telephone Expenses,0,2016-01-01 08:49:27 UTC,2016-01-01 08:49:27 UTC,35
2435,,63200,Insurance,1,2016-01-01 08:49:27 UTC,2016-01-01 08:49:27 UTC,35
2436,,63600,Interest,1,2016-01-01 08:49:27 UTC,2016-01-08 12:52:54 UTC,35
2437,,64000,Legal and accounting,1,2016-01-01 08:49:27 UTC,2016-01-08 14:29:36 UTC,35
2438,1,64010,Accounting/Bookeeping Fees,0,2016-01-01 08:49:27 UTC,2016-01-01 08:49:27 UTC,35
2439,,64400,Motor vehicle,1,2016-01-01 08:49:27 UTC,2016-01-08 14:29:36 UTC,35
2440,1,64410,Parking Expenses,0,2016-01-01 08:49:27 UTC,2016-01-01 08:49:27 UTC,35
2441,1,64420,Tolls Expenses,0,2016-01-01 08:49:27 UTC,2016-01-01 08:49:27 UTC,35
2442,1,64430,Motor Vehicle Registration,0,2016-01-01 08:49:28 UTC,2016-01-01 08:49:28 UTC,35
2443,1,64440,Motor Vehicle Insurance,0,2016-01-01 08:49:28 UTC,2016-01-01 08:49:28 UTC,35
2444,1,64450,Motor Vehicle Fuel/Oil,0,2016-01-01 08:49:28 UTC,2016-01-07 04:04:18 UTC,35
2445,1,64460,Motor Vehicle Maintenance,0,2016-01-01 08:49:28 UTC,2016-01-01 08:49:28 UTC,35
2446,,64800,Power,1,2016-01-01 08:49:28 UTC,2016-01-08 14:29:36 UTC,35
2447,1,64810,Electricity Expenses,0,2016-01-01 08:49:28 UTC,2016-01-01 08:49:28 UTC,35
2448,1,64820,Gas Expenses,0,2016-01-01 08:49:28 UTC,2016-01-01 08:49:28 UTC,35
2449,,65200,Rent and rates,1,2016-01-01 08:49:28 UTC,2016-01-01 08:49:28 UTC,35
2450,0,65210,Rent expenses,0,2016-01-01 08:49:29 UTC,2016-01-01 08:49:29 UTC,35
2451,,65600,Repairs and maintenance,1,2016-01-01 08:49:29 UTC,2016-01-01 08:49:29 UTC,35
2453,0,66010,Wages +ACY- Salaries Expenses,0,2016-01-01 08:49:29 UTC,2016-01-01 08:49:29 UTC,35
2466,0,66011,T.Ruben salary to pay,0,2016-01-02 02:26:37 UTC,2016-01-02 02:26:37 UTC,35
2467,0,66012,T.Ruben tax to pay,0,2016-01-02 02:26:37 UTC,2016-01-02 02:26:37 UTC,35
2468,0,66013,T.Ruben acc to pay,0,2016-01-02 02:26:37 UTC,2016-01-02 02:26:37 UTC,35
2469,0,66014,T.Ruben student loan to pay,0,2016-01-02 02:26:37 UTC,2016-01-02 02:26:37 UTC,35
2470,0,66015,T.Ruben KiwiSaver to pay,0,2016-01-02 02:26:37 UTC,2016-01-02 02:26:37 UTC,35
2476,0,66021,V.Puzanov salary to pay,0,2016-01-02 02:34:44 UTC,2016-01-02 02:34:44 UTC,35
2477,0,66022,V.Puzanov tax to pay,0,2016-01-02 02:34:44 UTC,2016-01-02 02:34:44 UTC,35
2478,0,66023,V.Puzanov acc to pay,0,2016-01-02 02:34:44 UTC,2016-01-02 02:34:44 UTC,35
2479,0,66024,V.Puzanov student loan to pay,0,2016-01-02 02:34:44 UTC,2016-01-02 02:34:44 UTC,35
2480,0,66025,V.Puzanov KiwiSaver to pay,0,2016-01-02 02:34:44 UTC,2016-01-02 02:34:44 UTC,35
2481,0,66026,A.Popov salary to pay,0,2016-01-02 02:51:15 UTC,2016-01-02 02:51:15 UTC,35
2482,0,66027,A.Popov tax to pay,0,2016-01-02 02:51:16 UTC,2016-01-02 02:51:16 UTC,35
2483,0,66028,A.Popov acc to pay,0,2016-01-02 02:51:16 UTC,2016-01-02 02:51:16 UTC,35
2484,0,66029,A.Popov student loan to pay,0,2016-01-02 02:51:16 UTC,2016-01-02 02:51:16 UTC,35
2485,0,66030,A.Popov KiwiSaver to pay,0,2016-01-02 02:51:16 UTC,2016-01-02 02:51:16 UTC,35
2486,0,66031,D.Smith salary to pay,0,2016-01-02 02:54:19 UTC,2016-01-02 02:54:19 UTC,35
2487,0,66032,D.Smith tax to pay,0,2016-01-02 02:54:19 UTC,2016-01-02 02:54:19 UTC,35
2488,0,66033,D.Smith acc to pay,0,2016-01-02 02:54:20 UTC,2016-01-02 02:54:20 UTC,35
2489,0,66034,D.Smith student loan to pay,0,2016-01-02 02:54:20 UTC,2016-01-02 02:54:20 UTC,35
2490,0,66035,D.Smith KiwiSaver to pay,0,2016-01-02 02:54:20 UTC,2016-01-02 02:54:20 UTC,35
2491,0,66036,O.Trafalgar salary to pay,0,2016-01-02 03:07:04 UTC,2016-01-02 03:07:04 UTC,35
2492,0,66037,O.Trafalgar tax to pay,0,2016-01-02 03:07:04 UTC,2016-01-02 03:07:04 UTC,35
2493,0,66038,O.Trafalgar acc to pay,0,2016-01-02 03:07:04 UTC,2016-01-02 03:07:04 UTC,35
2494,0,66039,O.Trafalgar student loan to pay,0,2016-01-02 03:07:04 UTC,2016-01-02 03:07:04 UTC,35
2495,0,66040,O.Trafalgar KiwiSaver to pay,0,2016-01-02 03:07:04 UTC,2016-01-02 03:07:04 UTC,35
2496,0,66041,D.Obama salary to pay,0,2016-01-02 03:18:29 UTC,2016-01-02 03:18:29 UTC,35
2497,0,66042,D.Obama tax to pay,0,2016-01-02 03:18:29 UTC,2016-01-02 03:18:29 UTC,35
2498,0,66043,D.Obama acc to pay,0,2016-01-02 03:18:29 UTC,2016-01-02 03:18:29 UTC,35
2499,0,66044,D.Obama student loan to pay,0,2016-01-02 03:18:29 UTC,2016-01-02 03:18:29 UTC,35
2500,0,66045,D.Obama KiwiSaver to pay,0,2016-01-02 03:18:29 UTC,2016-01-02 03:18:29 UTC,35
2501,0,66046,Y.Jub salary to pay,0,2016-01-02 03:40:47 UTC,2016-01-02 03:40:47 UTC,35
2502,0,66047,Y.Jub tax to pay,0,2016-01-02 03:40:47 UTC,2016-01-02 03:40:47 UTC,35
2503,0,66048,Y.Jub acc to pay,0,2016-01-02 03:40:47 UTC,2016-01-02 03:40:47 UTC,35
2504,0,66049,Y.Jub student loan to pay,0,2016-01-02 03:40:47 UTC,2016-01-02 03:40:47 UTC,35
2505,0,66050,Y.Jub KiwiSaver to pay,0,2016-01-02 03:40:47 UTC,2016-01-02 03:40:47 UTC,35
2506,0,66051,P.Navalny salary to pay,0,2016-01-02 03:54:15 UTC,2016-01-02 03:54:15 UTC,35
2507,0,66052,P.Navalny tax to pay,0,2016-01-02 03:54:15 UTC,2016-01-02 03:54:15 UTC,35
2508,0,66053,P.Navalny acc to pay,0,2016-01-02 03:54:15 UTC,2016-01-02 03:54:15 UTC,35
2509,0,66054,P.Navalny student loan to pay,0,2016-01-02 03:54:15 UTC,2016-01-02 03:54:15 UTC,35
2510,0,66055,P.Navalny KiwiSaver to pay,0,2016-01-02 03:54:15 UTC,2016-01-02 03:54:15 UTC,35
2511,0,66056,G.Lukoyanova salary to pay,0,2016-01-02 08:03:31 UTC,2016-01-02 08:03:31 UTC,35
2512,0,66057,G.Lukoyanova tax to pay,0,2016-01-02 08:03:31 UTC,2016-01-02 08:03:31 UTC,35
2513,0,66058,G.Lukoyanova acc to pay,0,2016-01-02 08:03:31 UTC,2016-01-02 08:03:31 UTC,35
2514,0,66059,G.Lukoyanova student loan to pay,0,2016-01-02 08:03:31 UTC,2016-01-02 08:03:31 UTC,35
2515,0,66060,G.Lukoyanova kiwisaver to pay,0,2016-01-02 08:03:31 UTC,2016-01-02 08:03:31 UTC,35
2516,0,66061,G.Lukoyanova Holiday payment to pay,0,2016-01-02 08:03:32 UTC,2016-01-02 08:03:32 UTC,35
2454,,66400,Contractors,1,2016-01-01 08:49:29 UTC,2016-01-08 14:29:37 UTC,35
2455,1,66410,Payment to Yury Shamonin,0,2016-01-01 08:49:29 UTC,2016-01-01 09:42:05 UTC,35
2456,,66800,Travel and accommodation,1,2016-01-01 08:49:30 UTC,2016-01-01 08:49:30 UTC,35
2457,,67200,Other expenses,1,2016-01-01 08:49:30 UTC,2016-01-08 14:29:37 UTC,35
2458,1,67210,Materials,0,2016-01-01 08:49:31 UTC,2016-01-01 08:49:31 UTC,35
2459,1,67220,Tools,0,2016-01-01 08:49:31 UTC,2016-01-01 08:49:31 UTC,35
2452,,68000,Salary and wages,1,2016-01-01 08:49:29 UTC,2016-01-08 14:29:36 UTC,35
2517,0,68001,P.Loukoianov salary to pay,0,2016-01-02 08:52:42 UTC,2016-01-02 08:52:42 UTC,35
2518,0,68002,P.Loukoianov tax to pay,0,2016-01-02 08:52:42 UTC,2016-01-02 08:52:42 UTC,35
2519,0,68003,P.Loukoianov acc to pay,0,2016-01-02 08:52:42 UTC,2016-01-02 08:52:42 UTC,35
2520,0,68004,P.Loukoianov student loan to pay,0,2016-01-02 08:52:42 UTC,2016-01-02 08:52:42 UTC,35
2521,0,68005,P.Loukoianov kiwisaver to pay,0,2016-01-02 08:52:42 UTC,2016-01-02 08:52:42 UTC,35
2522,0,68006,P.Loukoianov Holiday payment to pay,0,2016-01-02 08:52:42 UTC,2016-01-02 08:52:42 UTC,35
2523,0,68011,M.Loukoianov salary to pay,0,2016-01-02 08:55:08 UTC,2016-01-07 04:04:18 UTC,35
2524,0,68012,M.Loukoianov tax to pay,0,2016-01-02 08:55:08 UTC,2016-01-07 04:04:19 UTC,35
2525,0,68013,M.Loukoianov acc to pay,0,2016-01-02 08:55:08 UTC,2016-01-07 04:04:19 UTC,35
2526,0,68014,M.Loukoianov student loan to pay,0,2016-01-02 08:55:08 UTC,2016-01-02 08:55:08 UTC,35
2527,0,68015,M.Loukoianov kiwisaver to pay,0,2016-01-02 08:55:08 UTC,2016-01-02 08:55:08 UTC,35
2528,0,68016,M.Loukoianov Holiday payment to pay,0,2016-01-02 08:55:08 UTC,2016-01-02 08:55:08 UTC,35
2529,0,68021,A.Mozhaitsev salary to pay,0,2016-01-04 08:34:54 UTC,2016-01-07 04:04:19 UTC,35
2530,0,68022,A.Mozhaitsev tax to pay,0,2016-01-04 08:34:54 UTC,2016-01-07 04:04:19 UTC,35
2531,0,68023,A.Mozhaitsev acc to pay,0,2016-01-04 08:34:55 UTC,2016-01-07 04:04:19 UTC,35
2532,0,68024,A.Mozhaitsev student loan to pay,0,2016-01-04 08:34:55 UTC,2016-01-04 08:34:55 UTC,35
2533,0,68025,A.Mozhaitsev kiwisaver to pay,0,2016-01-04 08:34:55 UTC,2016-01-04 08:34:55 UTC,35
2534,0,68026,A.Mozhaitsev Holiday payment to pay,0,2016-01-04 08:34:55 UTC,2016-01-04 08:34:55 UTC,35
2628,,40000,Income,1,2016-01-07 04:47:52 UTC,2016-01-07 04:47:52 UTC,37
2678,1,40800,Service income,1,2016-01-07 04:47:59 UTC,2016-01-09 03:08:09 UTC,37
2680,1,40810,MBS Construction Service,0,2016-01-07 23:05:02 UTC,2016-01-09 03:08:09 UTC,37
2629,1,41110,Service income,0,2016-01-07 04:47:52 UTC,2016-01-09 03:08:09 UTC,37
2679,0,42000,Wages +Salaries Income,1,2016-01-07 04:47:59 UTC,2016-01-07 04:47:59 UTC,37
2630,0,42110,Wages received,0,2016-01-07 04:47:52 UTC,2016-01-07 04:47:52 UTC,37
2631,,60000,Expenses,1,2016-01-07 04:47:52 UTC,2016-01-07 04:47:52 UTC,37
2632,,60400,Accident compensation levies paid to ACC,1,2016-01-07 04:47:53 UTC,2016-01-09 03:08:07 UTC,37
2633,1,60410,ACC Expenses,0,2016-01-07 04:47:53 UTC,2016-01-09 03:08:09 UTC,37
2634,,60800,Advertising,1,2016-01-07 04:47:53 UTC,2016-01-07 04:47:53 UTC,37
2635,1,60810,Advertising +ACY- Marketing,0,2016-01-07 04:47:53 UTC,2016-01-07 04:47:53 UTC,37
2636,,61200,Bad debts,1,2016-01-07 04:47:53 UTC,2016-01-07 04:47:53 UTC,37
2637,,61600,Communication,1,2016-01-07 04:47:53 UTC,2016-01-09 03:08:07 UTC,37
2638,1,61610,Mobile Phone Expenses,0,2016-01-07 04:47:53 UTC,2016-01-09 03:08:09 UTC,37
2639,,62000,Depreciation,1,2016-01-07 04:47:53 UTC,2016-01-07 04:47:53 UTC,37
2640,0,62010,Motor Vehicle Depreciation,0,2016-01-07 04:47:54 UTC,2016-01-07 04:47:54 UTC,37
2641,,62400,Entertainment,1,2016-01-07 04:47:54 UTC,2016-01-09 03:08:07 UTC,37
2642,1,62410,Entertainment 50+ACU-,0,2016-01-07 04:47:54 UTC,2016-01-09 03:08:10 UTC,37
2643,1,62420,Entertainment 100+ACU-,0,2016-01-07 04:47:54 UTC,2016-01-09 03:08:10 UTC,37
2644,,62800,Home office,1,2016-01-07 04:47:54 UTC,2016-01-09 03:08:07 UTC,37
2645,1,62810,Cleaning Expenses,0,2016-01-07 04:47:54 UTC,2016-01-07 04:47:54 UTC,37
2646,1,62820,Computer Expenses,0,2016-01-07 04:47:54 UTC,2016-01-09 03:08:10 UTC,37
2647,1,62830,Council Rates,0,2016-01-07 04:47:55 UTC,2016-01-09 03:08:10 UTC,37
2648,0,62840,Mortgage expenses,0,2016-01-07 04:47:55 UTC,2016-01-07 04:47:55 UTC,37
2649,1,62850,Water Expenses,0,2016-01-07 04:47:55 UTC,2016-01-09 03:08:10 UTC,37
2650,1,62860,Stationery,0,2016-01-07 04:47:55 UTC,2016-01-09 03:08:10 UTC,37
2651,1,62870,Waste Removal,0,2016-01-07 04:47:55 UTC,2016-01-07 04:47:55 UTC,37
2652,1,62880,Telephone Expenses,0,2016-01-07 04:47:55 UTC,2016-01-09 03:08:11 UTC,37
2653,,63200,Insurance,1,2016-01-07 04:47:55 UTC,2016-01-07 04:47:55 UTC,37
2654,,63600,Interest,1,2016-01-07 04:47:55 UTC,2016-01-09 03:08:08 UTC,37
2655,,64000,Legal and accounting,1,2016-01-07 04:47:55 UTC,2016-01-09 03:08:08 UTC,37
2656,1,64010,Accounting/Bookeeping Fees,0,2016-01-07 04:47:56 UTC,2016-01-09 03:08:11 UTC,37
2702,1,64020,Legal fee's,0,2016-01-08 14:11:39 UTC,2016-01-09 03:08:11 UTC,37
2657,,64400,Motor vehicle,1,2016-01-07 04:47:56 UTC,2016-01-09 03:08:08 UTC,37
2658,1,64410,Parking Expenses,0,2016-01-07 04:47:56 UTC,2016-01-09 03:08:11 UTC,37
2659,1,64420,Tolls Expenses,0,2016-01-07 04:47:56 UTC,2016-01-07 04:47:56 UTC,37
2660,1,64430,Motor Vehicle Registration,0,2016-01-07 04:47:56 UTC,2016-01-07 04:47:56 UTC,37
2661,1,64440,Motor Vehicle Insurance,0,2016-01-07 04:47:56 UTC,2016-01-07 04:47:56 UTC,37
2662,1,64450,Motor Vehicle Fuel/Oil,0,2016-01-07 04:47:56 UTC,2016-01-09 03:08:11 UTC,37
2663,1,64460,Motor Vehicle Maintenance,0,2016-01-07 04:47:56 UTC,2016-01-09 03:08:11 UTC,37
2703,1,64470,Other transport exp,0,2016-01-08 14:27:05 UTC,2016-01-09 03:08:12 UTC,37
2701,1,64500,Using private car,0,2016-01-08 14:05:47 UTC,2016-01-08 14:05:47 UTC,37
2664,,64800,Power,1,2016-01-07 04:47:57 UTC,2016-01-09 03:08:08 UTC,37
2665,1,64810,Electricity Expenses,0,2016-01-07 04:47:57 UTC,2016-01-09 03:08:12 UTC,37
2666,1,64820,Gas Expenses,0,2016-01-07 04:47:57 UTC,2016-01-09 03:08:12 UTC,37
2667,,65200,Rent and rates,1,2016-01-07 04:47:57 UTC,2016-01-07 04:47:57 UTC,37
2668,0,65210,Rent expenses,0,2016-01-07 04:47:57 UTC,2016-01-07 04:47:57 UTC,37
2669,,65600,Repairs and maintenance,1,2016-01-07 04:47:57 UTC,2016-01-07 04:47:57 UTC,37
2670,,66400,Contractors,1,2016-01-07 04:47:57 UTC,2016-01-09 03:08:08 UTC,37
2671,1,66410,Pmt to contrs Yury,0,2016-01-07 04:47:58 UTC,2016-01-09 03:08:12 UTC,37
2700,1,66420,Pmt to contractor unpersonal,0,2016-01-08 13:53:39 UTC,2016-01-09 03:08:12 UTC,37
2672,,66800,Travel and accommodation,1,2016-01-07 04:47:58 UTC,2016-01-07 04:47:58 UTC,37
2673,,67200,Other expenses,1,2016-01-07 04:47:58 UTC,2016-01-09 03:08:08 UTC,37
2674,1,67210,Materials,0,2016-01-07 04:47:58 UTC,2016-01-09 03:08:12 UTC,37
2675,1,67220,Tools,0,2016-01-07 04:47:58 UTC,2016-01-09 03:08:12 UTC,37
2676,,68000,Salary and wages,1,2016-01-07 04:47:59 UTC,2016-01-09 03:08:08 UTC,37
2681,0,68001,N.Shamonina salary to pay,0,2016-01-07 23:54:55 UTC,2016-01-09 03:08:13 UTC,37
2682,0,68002,N.Shamonina tax to pay,0,2016-01-07 23:54:55 UTC,2016-01-09 03:08:13 UTC,37
2683,0,68003,N.Shamonina acc to pay,0,2016-01-07 23:54:55 UTC,2016-01-09 03:08:13 UTC,37
2684,0,68004,N.Shamonina student loan to pay,0,2016-01-07 23:54:55 UTC,2016-01-07 23:54:55 UTC,37
2685,0,68005,N.Shamonina kiwisaver to pay,0,2016-01-07 23:54:55 UTC,2016-01-07 23:54:55 UTC,37
2686,0,68006,N.Shamonina Holiday payment to pay,0,2016-01-07 23:54:56 UTC,2016-01-08 12:52:59 UTC,37
2699,0,68009,Wages unpersonal exp,0,2016-01-08 13:37:39 UTC,2016-01-09 03:08:13 UTC,37
2687,0,68011,M.Shamonina salary to pay,0,2016-01-07 23:56:02 UTC,2016-01-09 03:08:13 UTC,37
2688,0,68012,M.Shamonina tax to pay,0,2016-01-07 23:56:02 UTC,2016-01-09 03:08:14 UTC,37
2689,0,68013,M.Shamonina acc to pay,0,2016-01-07 23:56:02 UTC,2016-01-09 03:08:14 UTC,37
2690,0,68014,M.Shamonina student loan to pay,0,2016-01-07 23:56:02 UTC,2016-01-07 23:56:02 UTC,37
2691,0,68015,M.Shamonina kiwisaver to pay,0,2016-01-07 23:56:02 UTC,2016-01-07 23:56:02 UTC,37
2692,0,68016,M.Shamonina Holiday payment to pay,0,2016-01-07 23:56:02 UTC,2016-01-07 23:56:02 UTC,37
