4,,40000,Income,1,0,0.0,0.0,2015-09-24 13:04:01 UTC,2016-02-12 05:00:25 UTC
6,,62800,Home office,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,62810,Cleaning Expenses,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,1,62820,Computer Expenses,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,1,62830,Council Rates,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,0,62840,Mortgage expenses,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,1,62850,Water Expenses,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,1,62860,Stationery,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,1,62870,Waste Removal,0,2,,,2016-02-13 08:31:35 UTC,2016-02-13 08:31:35 UTC
6,1,62880,Telephone Expenses,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,63200,Insurance,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,63600,Interest,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,64000,Legal and accounting,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64010,Accounting/Bookeeping Fees,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,64400,Motor vehicle,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64410,Parking Expenses,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64420,Tolls Expenses,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64430,Motor Vehicle Registration,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64440,Motor Vehicle Insurance,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64450,Motor Vehicle Fuel/Oil,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64460,Motor Vehicle Maintenance,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,64800,Power,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64810,Electricity Expenses,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,64820,Gas Expenses,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,65200,Rent and rates,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,0,65210,Rent expenses,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,65600,Repairs and maintenance,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,66400,Contractors,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,66410,Payment to contractors,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,66800,Travel and accommodation,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,67200,Other expenses,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,67210,Materials,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,1,67220,Tools,0,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
6,,68000,Salary and wages,1,2,,,2016-02-13 08:31:36 UTC,2016-02-13 08:31:36 UTC
4,,40000,Income,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
4,1,40800,Service income,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
4,1,41110,Service income,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
4,0,42000,Wages +Salaries Income,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
4,0,42110,Wages received,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,60000,Expenses,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,60400,Accident compensation levies paid to ACC,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,60410,ACC Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,60800,Advertising,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,60810,Advertising +ACY- Marketing,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,61200,Bad debts,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,61600,Communication,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,61610,Mobile Phone Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,62000,Depreciation,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,0,62010,Motor Vehicle Depreciation,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,62400,Entertainment,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62410,Entertainment 50+ACU-,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62420,Entertainment 100+ACU-,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,62800,Home office,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62810,Cleaning Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62820,Computer Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62830,Council Rates,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,0,62840,Mortgage expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62850,Water Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62860,Stationery,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62870,Waste Removal,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,62880,Telephone Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,63200,Insurance,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,63600,Interest,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,64000,Legal and accounting,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64010,Accounting/Bookeeping Fees,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,64400,Motor vehicle,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64410,Parking Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64420,Tolls Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64430,Motor Vehicle Registration,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64440,Motor Vehicle Insurance,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64450,Motor Vehicle Fuel/Oil,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64460,Motor Vehicle Maintenance,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,64800,Power,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64810,Electricity Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,64820,Gas Expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,65200,Rent and rates,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,0,65210,Rent expenses,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,65600,Repairs and maintenance,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,66400,Contractors,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,66410,Payment to contractors,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,66800,Travel and accommodation,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,67200,Other expenses,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,67210,Materials,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,1,67220,Tools,0,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
6,,68000,Salary and wages,1,3,,,2016-02-13 08:35:39 UTC,2016-02-13 08:35:39 UTC
4,,40000,Income,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
4,1,40800,Service income,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
4,1,41110,Service income,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
4,0,42000,Wages +Salaries Income,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
4,0,42110,Wages received,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,60000,Expenses,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,60400,Accident compensation levies paid to ACC,1,4,,,2016-02-13 08:36:45 UTC,2016-02-13 08:36:45 UTC
6,1,60410,ACC Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,60800,Advertising,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,60810,Advertising +ACY- Marketing,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,61200,Bad debts,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,61600,Communication,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,61610,Mobile Phone Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,62000,Depreciation,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,0,62010,Motor Vehicle Depreciation,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,62400,Entertainment,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62410,Entertainment 50+ACU-,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62420,Entertainment 100+ACU-,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,62800,Home office,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62810,Cleaning Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62820,Computer Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62830,Council Rates,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,0,62840,Mortgage expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62850,Water Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62860,Stationery,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62870,Waste Removal,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,62880,Telephone Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,63200,Insurance,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,63600,Interest,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,64000,Legal and accounting,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64010,Accounting/Bookeeping Fees,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,64400,Motor vehicle,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64410,Parking Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64420,Tolls Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64430,Motor Vehicle Registration,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64440,Motor Vehicle Insurance,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64450,Motor Vehicle Fuel/Oil,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64460,Motor Vehicle Maintenance,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,64800,Power,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64810,Electricity Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64820,Gas Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,65200,Rent and rates,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,0,65210,Rent expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,65600,Repairs and maintenance,1,4,,,2016-02-13 08:36:45 UTC,2016-02-13 08:36:45 UTC
6,,66400,Contractors,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,66410,Payment to contractors,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,66800,Travel and accommodation,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,67200,Other expenses,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,67210,Materials,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,67220,Tools,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,68000,Salary and wages,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
